# Time [ms], MC signal
16.060011,0.514
16.061009,0.515
16.062057,0.512
16.062985,0.513
16.064029,0.516
16.065067,0.514
16.066029,0.514
16.067008,0.515
16.068038,0.514
16.069083,0.513
16.070022,0.514
16.071034,0.515
16.072080,0.514
16.073045,0.513
16.074027,0.515
16.075029,0.516
16.076054,0.515
16.077060,0.515
16.078034,0.513
16.078988,0.515
16.080008,0.513
16.081001,0.513
16.082020,0.513
16.083065,0.514
16.084004,0.513
16.085031,0.515
16.086023,0.512
16.087034,0.513
16.088024,0.513
16.088989,0.514
16.089993,0.513
16.091020,0.513
16.092014,0.512
16.093040,0.514
16.094014,0.513
16.095011,0.512
16.096054,0.514
16.097024,0.513
16.098053,0.512
16.099034,0.513
16.099986,0.513
16.101027,0.513
16.102021,0.513
16.103060,0.512
16.104024,0.513
16.104998,0.515
16.106041,0.513
16.107013,0.512
16.108012,0.516
16.108992,0.513
16.110047,0.514
16.111019,0.515
16.112069,0.512
16.113002,0.512
16.114054,0.512
16.115054,0.512
16.115994,0.513
16.116999,0.513
16.118025,0.512
16.119031,0.510
16.120003,0.513
16.121021,0.512
16.122012,0.512
16.123063,0.512
16.124025,0.515
16.125017,0.512
16.126031,0.513
16.127076,0.513
16.128027,0.514
16.129004,0.512
16.130049,0.514
16.131026,0.513
16.132033,0.512
16.133004,0.512
16.134032,0.513
16.134998,0.512
16.136047,0.512
16.136996,0.512
16.138010,0.512
16.138994,0.510
16.140014,0.511
16.141068,0.513
16.142021,0.511
16.143032,0.511
16.144085,0.512
16.145037,0.512
16.146022,0.512
16.147015,0.511
16.148045,0.513
16.149050,0.512
16.150023,0.512
16.151040,0.512
16.151984,0.511
16.153050,0.511
16.154009,0.510
16.155034,0.511
16.156059,0.511
16.156987,0.512
16.158034,0.511
16.159065,0.512
16.160005,0.512
16.161001,0.511
16.162026,0.511
16.163032,0.512
16.164004,0.512
16.165045,0.510
16.166037,0.511
16.167074,0.513
16.168040,0.511
16.169016,0.512
16.170035,0.512
16.171013,0.512
16.172035,0.512
16.172984,0.510
16.174046,0.512
16.175046,0.510
16.176053,0.512
16.177032,0.512
16.177997,0.512
16.179044,0.512
16.179983,0.512
16.180994,0.512
16.182048,0.511
16.183009,0.509
16.184031,0.511
16.185016,0.512
16.186030,0.511
16.187059,0.512
16.188025,0.512
16.189075,0.512
16.189993,0.511
16.190989,0.511
16.192073,0.512
16.193001,0.512
16.194053,0.511
16.195039,0.511
16.196060,0.512
16.197048,0.510
16.198004,0.512
16.199012,0.510
16.199984,0.511
16.201010,0.510
16.202068,0.512
16.203006,0.512
16.204020,0.511
16.205024,0.510
16.206036,0.511
16.206984,0.511
16.208055,0.512
16.208997,0.512
16.210025,0.509
16.210990,0.511
16.212047,0.512
16.213053,0.512
16.214033,0.510
16.215014,0.511
16.216061,0.512
16.216998,0.511
16.218011,0.511
16.219061,0.511
16.220023,0.510
16.221043,0.512
16.221987,0.511
16.223037,0.513
16.223987,0.512
16.224992,0.510
16.225988,0.512
16.227031,0.511
16.228015,0.512
16.229020,0.509
16.230048,0.510
16.231013,0.512
16.232061,0.509
16.233013,0.512
16.234002,0.511
16.235027,0.513
16.236047,0.510
16.237048,0.511
16.238023,0.510
16.239003,0.510
16.240022,0.511
16.241096,0.510
16.242040,0.511
16.243005,0.511
16.243991,0.512
16.245035,0.510
16.246037,0.508
16.247033,0.512
16.248015,0.509
16.248995,0.512
16.250040,0.511
16.251028,0.509
16.252052,0.510
16.253009,0.511
16.254039,0.512
16.255011,0.509
16.256038,0.511
16.257043,0.512
16.258022,0.512
16.258987,0.510
16.260018,0.509
16.261067,0.511
16.262001,0.512
16.262999,0.512
16.264049,0.510
16.265078,0.512
16.266049,0.511
16.267000,0.509
16.268043,0.511
16.269024,0.510
16.269984,0.510
16.271025,0.510
16.271989,0.510
16.273018,0.510
16.273999,0.511
16.275002,0.510
16.276050,0.509
16.276984,0.511
16.278015,0.511
16.279079,0.510
16.280004,0.511
16.281054,0.511
16.282041,0.508
16.283070,0.509
16.284033,0.510
16.285007,0.511
16.285989,0.511
16.287037,0.511
16.288076,0.508
16.289033,0.510
16.290004,0.510
16.291047,0.511
16.292026,0.510
16.293063,0.511
16.294034,0.511
16.295005,0.509
16.295986,0.511
16.297026,0.511
16.298059,0.509
16.299040,0.509
16.300000,0.509
16.301041,0.510
16.302014,0.511
16.303013,0.509
16.303998,0.512
16.305036,0.512
16.306063,0.510
16.307005,0.511
16.308023,0.512
16.309071,0.512
16.310010,0.509
16.311030,0.509
16.312087,0.511
16.313039,0.511
16.313990,0.510
16.315059,0.512
16.316035,0.512
16.317048,0.512
16.318029,0.509
16.318994,0.511
16.320005,0.512
16.320989,0.512
16.322008,0.512
16.323057,0.512
16.324004,0.512
16.325024,0.512
16.325983,0.512
16.327023,0.510
16.327991,0.510
16.329038,0.511
16.329985,0.511
16.331013,0.512
16.331997,0.512
16.333000,0.512
16.334028,0.512
16.335037,0.511
16.336018,0.512
16.336999,0.512
16.338028,0.512
16.338995,0.513
16.340036,0.512
16.341065,0.513
16.342036,0.513
16.343019,0.510
16.343997,0.512
16.345036,0.512
16.346083,0.511
16.347038,0.512
16.347999,0.512
16.349055,0.511
16.350041,0.514
16.351037,0.512
16.352017,0.512
16.353046,0.512
16.354019,0.513
16.354989,0.513
16.356032,0.513
16.357014,0.513
16.357992,0.512
16.358990,0.511
16.360058,0.512
16.361016,0.512
16.362059,0.512
16.363029,0.513
16.364044,0.513
16.365022,0.513
16.366013,0.513
16.367041,0.512
16.368013,0.513
16.369033,0.514
16.370079,0.513
16.371041,0.512
16.372017,0.512
16.373069,0.512
16.373995,0.515
16.375029,0.512
16.376013,0.512
16.377049,0.515
16.378060,0.515
16.378987,0.513
16.380020,0.513
16.381026,0.514
16.381998,0.513
16.383016,0.513
16.384064,0.512
16.385031,0.513
16.386021,0.513
16.387052,0.514
16.388011,0.512
16.389082,0.513
16.389996,0.513
16.390985,0.513
16.392082,0.516
16.392984,0.514
16.394060,0.512
16.395053,0.513
16.395998,0.514
16.396998,0.514
16.397988,0.515
16.399071,0.514
16.400046,0.515
16.401053,0.514
16.401994,0.516
16.403048,0.514
16.404035,0.512
16.405011,0.515
16.405994,0.515
16.407087,0.515
16.408022,0.512
16.409030,0.514
16.409992,0.512
16.411068,0.512
16.411988,0.513
16.413014,0.514
16.414053,0.513
16.415043,0.513
16.416015,0.512
16.417011,0.515
16.417991,0.514
16.419020,0.513
16.419995,0.514
16.420984,0.516
16.422026,0.516
16.422986,0.515
16.424031,0.514
16.425002,0.515
16.425983,0.514
16.427014,0.516
16.428086,0.512
16.429027,0.512
16.429994,0.514
16.431042,0.513
16.432062,0.513
16.433027,0.516
16.434038,0.515
16.435002,0.514
16.435991,0.514
16.437026,0.516
16.438018,0.515
16.439045,0.514
16.440029,0.516
16.441056,0.513
16.442022,0.516
16.443009,0.514
16.444061,0.514
16.445024,0.513
16.445985,0.516
16.447026,0.513
16.447998,0.516
16.449015,0.516
16.450093,0.515
16.451044,0.514
16.452024,0.514
16.452995,0.515
16.454021,0.516
16.454993,0.515
16.456023,0.514
16.456997,0.514
16.458008,0.513
16.459005,0.516
16.459986,0.513
16.461015,0.516
16.462059,0.513
16.463037,0.513
16.463987,0.512
16.464990,0.513
16.466032,0.514
16.467061,0.515
16.468018,0.514
16.469054,0.512
16.470030,0.513
16.471000,0.513
16.472015,0.516
16.472993,0.516
16.474031,0.514
16.475018,0.513
16.476008,0.516
16.477031,0.515
16.477988,0.516
16.479055,0.514
16.480023,0.513
16.481001,0.514
16.482046,0.515
16.483027,0.512
16.484029,0.514
16.485009,0.515
16.485998,0.515
16.487034,0.516
16.488029,0.516
16.489073,0.513
16.490032,0.515
16.491060,0.514
16.492031,0.516
16.493018,0.513
16.494071,0.514
16.495045,0.514
16.495997,0.514
16.497039,0.516
16.498011,0.514
16.499007,0.514
16.499999,0.516
16.501002,0.516
16.502009,0.516
16.502984,0.515
16.504003,0.516
16.504988,0.515
16.506018,0.515
16.506992,0.516
16.507990,0.513
16.509013,0.516
16.510022,0.513
16.510993,0.514
16.512020,0.516
16.512999,0.514
16.514049,0.513
16.515024,0.514
16.516005,0.513
16.517028,0.516
16.518083,0.513
16.519035,0.516
16.519987,0.514
16.520993,0.514
16.522051,0.516
16.523003,0.516
16.524012,0.516
16.524996,0.515
16.526003,0.515
16.527043,0.514
16.527993,0.514
16.529003,0.514
16.529999,0.514
16.531026,0.516
16.532009,0.514
16.533019,0.513
16.534055,0.514
16.535050,0.516
16.535984,0.516
16.537052,0.514
16.538025,0.514
16.539042,0.516
16.539989,0.513
16.541029,0.514
16.542050,0.516
16.542994,0.516
16.543992,0.513
16.545025,0.516
16.546077,0.513
16.547014,0.512
16.548027,0.514
16.549082,0.514
16.550031,0.514
16.551042,0.516
16.552031,0.515
16.553042,0.514
16.553992,0.515
16.555005,0.513
16.556019,0.515
16.557045,0.514
16.558011,0.515
16.559068,0.513
16.560004,0.514
16.560998,0.516
16.562026,0.516
16.562983,0.514
16.564019,0.513
16.564998,0.515
16.565989,0.513
16.567027,0.513
16.568010,0.516
16.569037,0.516
16.570005,0.514
16.571045,0.516
16.572076,0.513
16.573053,0.513
16.574038,0.514
16.575025,0.516
16.575997,0.515
16.576993,0.514
16.578053,0.514
16.579011,0.516
16.579989,0.516
16.581053,0.514
16.581987,0.513
16.583029,0.515
16.583993,0.513
16.585041,0.514
16.586031,0.513
16.587061,0.513
16.588053,0.516
16.589003,0.514
16.590010,0.512
16.591012,0.515
16.592047,0.516
16.593000,0.515
16.594029,0.512
16.595033,0.513
16.596005,0.515
16.597032,0.512
16.598000,0.515
16.599041,0.513
16.600014,0.514
16.600984,0.515
16.602021,0.512
16.602992,0.513
16.604043,0.516
16.605023,0.513
16.605995,0.514
16.607012,0.515
16.608075,0.514
16.609017,0.516
16.610056,0.514
16.611045,0.513
16.612006,0.516
16.613012,0.514
16.613996,0.514
16.615036,0.516
16.616030,0.513
16.616992,0.513
16.618005,0.516
16.619050,0.513
16.619991,0.515
16.621003,0.516
16.622057,0.516
16.623030,0.513
16.623990,0.514
16.624987,0.513
16.626011,0.513
16.627063,0.515
16.628010,0.516
16.629030,0.514
16.630079,0.516
16.631033,0.516
16.631984,0.513
16.633045,0.515
16.634077,0.513
16.635079,0.514
16.636023,0.516
16.637040,0.513
16.637988,0.514
16.639042,0.514
16.640005,0.514
16.640998,0.513
16.642002,0.513
16.643029,0.514
16.643994,0.516
16.645048,0.516
16.646058,0.515
16.647003,0.512
16.648034,0.515
16.648999,0.514
16.650005,0.516
16.651032,0.516
16.652007,0.514
16.653070,0.516
16.654005,0.514
16.654998,0.514
16.656050,0.515
16.657030,0.516
16.658041,0.512
16.659006,0.515
16.660014,0.514
16.661041,0.515
16.662022,0.514
16.663023,0.516
16.663995,0.512
16.665046,0.514
16.666034,0.515
16.667042,0.514
16.668079,0.512
16.669035,0.515
16.669988,0.514
16.671038,0.515
16.672019,0.513
16.673015,0.516
16.673996,0.516
16.675048,0.513
16.676028,0.512
16.677020,0.516
16.678026,0.514
16.679005,0.513
16.680037,0.514
16.681010,0.516
16.682013,0.513
16.683017,0.514
16.684005,0.516
16.685034,0.514
16.686014,0.514
16.687062,0.513
16.687996,0.516
16.688986,0.513
16.690036,0.512
16.691067,0.515
16.692024,0.515
16.693051,0.516
16.694022,0.516
16.695008,0.515
16.695984,0.513
16.697041,0.516
16.697993,0.512
16.699034,0.513
16.700006,0.514
16.701012,0.514
16.702002,0.513
16.702986,0.514
16.704014,0.516
16.704993,0.515
16.706011,0.514
16.706988,0.514
16.708042,0.516
16.709005,0.515
16.709997,0.512
16.711029,0.512
16.711987,0.512
16.713016,0.516
16.713995,0.513
16.714996,0.513
16.716008,0.516
16.716989,0.516
16.718035,0.515
16.718998,0.515
16.720057,0.514
16.721007,0.513
16.721987,0.516
16.723019,0.516
16.723986,0.513
16.724988,0.514
16.726032,0.516
16.727012,0.515
16.728041,0.514
16.729006,0.513
16.730047,0.515
16.731080,0.515
16.732060,0.515
16.733019,0.514
16.733984,0.516
16.735048,0.516
16.735997,0.516
16.737039,0.517
16.738012,0.515
16.739066,0.516
16.740023,0.515
16.741051,0.514
16.742018,0.516
16.742987,0.516
16.743993,0.513
16.745059,0.514
16.746057,0.513
16.747021,0.515
16.747999,0.515
16.748995,0.515
16.749986,0.516
16.751024,0.515
16.751989,0.514
16.753053,0.513
16.754010,0.515
16.754990,0.513
16.756034,0.516
16.757007,0.514
16.757988,0.516
16.758984,0.512
16.760050,0.516
16.761013,0.515
16.761983,0.517
16.763046,0.515
16.764010,0.517
16.765072,0.516
16.766012,0.515
16.767058,0.514
16.768049,0.516
16.768984,0.515
16.770052,0.516
16.771005,0.516
16.772048,0.516
16.773018,0.514
16.774015,0.515
16.775034,0.515
16.776022,0.516
16.777051,0.516
16.778007,0.516
16.779035,0.516
16.780001,0.516
16.781052,0.516
16.782005,0.517
16.782984,0.514
16.784014,0.516
16.785056,0.515
16.786042,0.516
16.786984,0.516
16.788035,0.516
16.789022,0.517
16.790015,0.516
16.791020,0.514
16.792016,0.516
16.793003,0.514
16.794042,0.516
16.795012,0.516
16.795994,0.516
16.797028,0.516
16.798007,0.516
16.799044,0.516
16.800018,0.517
16.801069,0.516
16.802008,0.516
16.802989,0.516
16.804038,0.516
16.805010,0.516
16.806081,0.516
16.807012,0.515
16.808054,0.515
16.809018,0.516
16.810051,0.516
16.811022,0.516
16.812059,0.516
16.813032,0.516
16.814011,0.516
16.815014,0.514
16.815999,0.516
16.817043,0.516
16.818064,0.516
16.819044,0.516
16.820096,0.515
16.820995,0.516
16.822092,0.516
16.823031,0.516
16.824087,0.516
16.825015,0.518
16.826005,0.516
16.827013,0.516
16.828048,0.516
16.829033,0.516
16.830043,0.516
16.831006,0.513
16.832049,0.517
16.832989,0.515
16.834054,0.516
16.835100,0.514
16.836062,0.515
16.836992,0.516
16.837995,0.515
16.839072,0.516
16.840004,0.515
16.841009,0.516
16.842020,0.516
16.843123,0.516
16.843983,0.516
16.844995,0.516
16.846019,0.516
16.846989,0.517
16.848080,0.516
16.849036,0.515
16.850047,0.516
16.850988,0.516
16.852047,0.514
16.852989,0.514
16.854008,0.516
16.855023,0.516
16.856018,0.516
16.857040,0.513
16.857984,0.514
16.859023,0.516
16.860036,0.513
16.861017,0.514
16.861988,0.516
16.863004,0.516
16.863987,0.516
16.865041,0.515
16.866048,0.515
16.867027,0.513
16.867992,0.515
16.869001,0.516
16.869992,0.516
16.871012,0.516
16.872058,0.516
16.873004,0.515
16.874058,0.515
16.874983,0.516
16.876002,0.516
16.876990,0.515
16.878003,0.514
16.879040,0.515
16.880017,0.514
16.881020,0.514
16.882048,0.514
16.883041,0.513
16.883993,0.516
16.885059,0.513
16.886024,0.515
16.886996,0.515
16.888045,0.515
16.889063,0.516
16.890021,0.512
16.891002,0.516
16.892023,0.516
16.893077,0.516
16.894015,0.516
16.895044,0.516
16.896030,0.515
16.897035,0.515
16.897991,0.515
16.898998,0.516
16.900051,0.516
16.900997,0.516
16.902037,0.516
16.902985,0.516
16.904004,0.513
16.905005,0.516
16.906041,0.515
16.907023,0.515
16.908028,0.514
16.909054,0.515
16.909987,0.516
16.910997,0.514
16.912042,0.513
16.913020,0.516
16.914034,0.516
16.915038,0.514
16.915986,0.516
16.917006,0.516
16.918052,0.515
16.918990,0.515
16.920003,0.516
16.920990,0.515
16.922014,0.514
16.923058,0.514
16.924049,0.514
16.924997,0.515
16.926039,0.516
16.927001,0.516
16.927994,0.516
16.928983,0.514
16.929985,0.515
16.931027,0.514
16.931992,0.512
16.933022,0.516
16.934011,0.513
16.934998,0.514
16.936040,0.516
16.937012,0.513
16.938055,0.516
16.939025,0.515
16.940053,0.516
16.941020,0.515
16.942004,0.514
16.943046,0.514
16.944018,0.515
16.945050,0.515
16.946020,0.516
16.946983,0.514
16.948035,0.513
16.949022,0.516
16.949984,0.516
16.951045,0.513
16.952050,0.516
16.953023,0.513
16.954010,0.514
16.955067,0.514
16.956030,0.516
16.957005,0.516
16.958047,0.514
16.959018,0.515
16.960058,0.516
16.961037,0.516
16.962042,0.514
16.963011,0.516
16.964008,0.514
16.965045,0.516
16.966025,0.515
16.967053,0.516
16.968018,0.514
16.968989,0.514
16.969987,0.516
16.970991,0.514
16.972032,0.516
16.972996,0.513
16.974046,0.515
16.974986,0.516
16.976044,0.515
16.977038,0.515
16.978008,0.516
16.979048,0.514
16.979998,0.515
16.981004,0.513
16.982047,0.516
16.983004,0.516
16.984020,0.516
16.985007,0.515
16.986042,0.516
16.986985,0.516
16.988026,0.514
16.988984,0.516
16.989988,0.516
16.991049,0.516
16.991993,0.516
16.992990,0.514
16.994014,0.515
16.995036,0.514
16.996032,0.516
16.996986,0.515
16.997994,0.514
16.999034,0.515
17.000002,0.514
17.000992,0.516
17.002043,0.513
17.003049,0.513
17.004030,0.516
17.004990,0.515
17.006013,0.516
17.007011,0.516
17.008037,0.514
17.009082,0.515
17.010021,0.516
17.011033,0.516
17.012081,0.514
17.013027,0.516
17.013985,0.514
17.014995,0.515
17.016048,0.515
17.017053,0.516
17.018031,0.516
17.018985,0.514
17.020001,0.514
17.021049,0.515
17.022019,0.514
17.023063,0.514
17.024006,0.512
17.025018,0.513
17.026025,0.516
17.027037,0.515
17.027984,0.516
17.029056,0.516
17.029989,0.516
17.031022,0.516
17.032020,0.516
17.033047,0.516
17.034005,0.514
17.035040,0.513
17.036022,0.512
17.037024,0.515
17.038029,0.516
17.039016,0.515
17.040046,0.515
17.041010,0.516
17.042062,0.516
17.042995,0.516
17.043987,0.514
17.045059,0.515
17.046018,0.516
17.046990,0.515
17.048009,0.514
17.049054,0.514
17.050001,0.516
17.051038,0.513
17.052024,0.516
17.053027,0.516
17.054055,0.514
17.055054,0.516
17.056051,0.515
17.057014,0.513
17.058003,0.515
17.059044,0.516
17.060009,0.516
17.061038,0.513
17.062005,0.516
17.063041,0.515
17.064006,0.516
17.064994,0.515
17.066046,0.515
17.067001,0.515
17.068039,0.516
17.069016,0.516
17.069984,0.516
17.071083,0.515
17.072054,0.515
17.073029,0.514
17.073995,0.514
17.075043,0.516
17.076019,0.516
17.077081,0.516
17.078006,0.514
17.079052,0.516
17.080044,0.513
17.081001,0.515
17.081986,0.516
17.083013,0.514
17.084056,0.513
17.085026,0.516
17.086073,0.516
17.087051,0.515
17.088012,0.516
17.089053,0.515
17.090025,0.515
17.091042,0.516
17.092002,0.516
17.093036,0.514
17.094012,0.514
17.095057,0.514
17.096019,0.514
17.097048,0.516
17.098015,0.514
17.099069,0.515
17.100022,0.516
17.101010,0.515
17.102031,0.516
17.103076,0.514
17.104018,0.516
17.105045,0.514
17.105984,0.514
17.106987,0.515
17.108017,0.513
17.109014,0.516
17.110038,0.516
17.111052,0.515
17.112041,0.516
17.112996,0.515
17.114003,0.516
17.115043,0.514
17.116032,0.516
17.117023,0.514
17.118071,0.516
17.118999,0.513
17.120044,0.514
17.121067,0.516
17.121999,0.513
17.123063,0.514
17.124042,0.515
17.125048,0.514
17.126041,0.517
17.126995,0.514
17.128003,0.514
17.129051,0.514
17.130001,0.516
17.131009,0.517
17.132051,0.512
17.133056,0.515
17.134029,0.516
17.134984,0.515
17.136049,0.515
17.137001,0.516
17.138038,0.516
17.139027,0.516
17.140032,0.516
17.141059,0.516
17.141986,0.516
17.142984,0.516
17.144012,0.516
17.145066,0.516
17.146049,0.515
17.147055,0.515
17.148036,0.514
17.148999,0.514
17.150045,0.516
17.150983,0.516
17.151998,0.515
17.152990,0.516
17.154012,0.514
17.155055,0.516
17.155996,0.515
17.157019,0.516
17.158082,0.516
17.159006,0.516
17.160012,0.516
17.160991,0.516
17.162010,0.515
17.163074,0.515
17.163999,0.516
17.165041,0.516
17.166047,0.516
17.167039,0.516
17.168020,0.514
17.169021,0.516
17.169987,0.516
17.171027,0.512
17.171985,0.515
17.173056,0.516
17.173999,0.514
17.175041,0.516
17.176026,0.516
17.176990,0.516
17.178061,0.515
17.179013,0.516
17.180056,0.515
17.181036,0.516
17.181987,0.516
17.182995,0.515
17.184044,0.516
17.185019,0.513
17.185986,0.516
17.187004,0.516
17.188034,0.516
17.189029,0.516
17.190016,0.515
17.190986,0.516
17.192033,0.516
17.192990,0.516
17.193998,0.516
17.195038,0.513
17.196013,0.516
17.197077,0.516
17.198024,0.516
17.199036,0.515
17.200082,0.516
17.201019,0.515
17.202033,0.513
17.203016,0.514
17.203988,0.516
17.205012,0.514
17.206064,0.516
17.207016,0.514
17.208030,0.516
17.209008,0.513
17.210033,0.515
17.211014,0.515
17.212060,0.516
17.212986,0.515
17.214014,0.513
17.214987,0.516
17.216043,0.513
17.216986,0.516
17.218040,0.516
17.219070,0.514
17.220005,0.516
17.221057,0.513
17.221991,0.514
17.223019,0.515
17.224010,0.515
17.225028,0.516
17.226045,0.513
17.226993,0.514
17.228044,0.516
17.229014,0.513
17.230034,0.514
17.230990,0.514
17.232020,0.516
17.233002,0.514
17.233995,0.515
17.234996,0.514
17.236032,0.515
17.237028,0.516
17.238052,0.516
17.239003,0.516
17.240003,0.512
17.241019,0.515
17.242066,0.514
17.243005,0.516
17.244018,0.514
17.245073,0.516
17.246010,0.515
17.247009,0.514
17.248007,0.512
17.249030,0.514
17.250037,0.512
17.251008,0.512
17.251992,0.513
17.253003,0.514
17.254077,0.514
17.255067,0.514
17.255983,0.516
17.257023,0.515
17.258090,0.515
17.259042,0.516
17.260069,0.516
17.261016,0.513
17.262036,0.516
17.263095,0.516
17.264013,0.516
17.264986,0.515
17.266119,0.514
17.267035,0.516
17.268009,0.516
17.268984,0.514
17.269994,0.516
17.271048,0.516
17.272002,0.515
17.273019,0.516
17.274027,0.514
17.275023,0.513
17.276015,0.512
17.277034,0.517
17.277996,0.515
17.279005,0.516
17.280029,0.514
17.280992,0.515
17.282021,0.514
17.282988,0.513
17.284046,0.515
17.284995,0.515
17.286066,0.514
17.287020,0.516
17.287985,0.514
17.289025,0.514
17.289990,0.514
17.291063,0.516
17.292018,0.516
17.292993,0.516
17.294033,0.516
17.295063,0.515
17.296044,0.514
17.297045,0.515
17.298024,0.516
17.299022,0.516
17.300074,0.516
17.301036,0.514
17.301988,0.516
17.303032,0.513
17.304016,0.514
17.305021,0.516
17.306018,0.515
17.307047,0.516
17.308012,0.515
17.309059,0.514
17.310009,0.512
17.311058,0.513
17.312032,0.516
17.313080,0.516
17.314042,0.513
17.314992,0.516
17.316035,0.515
17.317014,0.515
17.318042,0.516
